# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1.70669e-05     	smoothSolver	3.26881250e-05	1.43609580e-14	1	3.53434500e-03	5.01084730e-16	1	false	smoothSolver	1.49024730e-04	1.35448460e-14	1	true	DILUPBiCGStab	1.71705650e-04	8.20403050e-11	1	true	DILUPBiCGStab	2.97448470e-06	4.69386700e-14	1	true	GAMG	1.19772020e-04	1.34782840e-15	1	true
1.71669e-05     	smoothSolver	3.26025900e-05	1.38207420e-14	1	3.50251430e-03	4.97846950e-16	1	false	smoothSolver	1.48670470e-04	1.35763300e-14	1	true	DILUPBiCGStab	1.70626460e-04	8.25229910e-11	1	true	DILUPBiCGStab	2.99311820e-06	4.68812860e-14	1	true	GAMG	1.19633080e-04	1.36820900e-15	1	true
1.72669e-05     	smoothSolver	3.25298020e-05	1.41761540e-14	1	3.47343910e-03	4.93289100e-16	1	false	smoothSolver	1.48277840e-04	1.37191740e-14	1	true	DILUPBiCGStab	1.69529240e-04	8.25439940e-11	1	true	DILUPBiCGStab	3.00789630e-06	4.68354470e-14	1	true	GAMG	1.19455820e-04	1.35966440e-15	1	true
1.73669e-05     	smoothSolver	3.25069170e-05	1.40071690e-14	1	3.44470220e-03	4.85471680e-16	1	false	smoothSolver	1.47833290e-04	1.35029750e-14	1	true	DILUPBiCGStab	1.68359890e-04	8.16006400e-11	1	true	DILUPBiCGStab	3.01613670e-06	5.13521670e-14	1	true	GAMG	1.19229130e-04	1.32599010e-15	1	true
1.74669e-05     	smoothSolver	3.24940130e-05	1.36059910e-14	1	3.41678640e-03	4.87100850e-16	1	false	smoothSolver	1.47354400e-04	1.35758460e-14	1	true	DILUPBiCGStab	1.67187450e-04	8.03857450e-11	1	true	DILUPBiCGStab	3.02165600e-06	6.89917790e-14	1	true	GAMG	1.18967670e-04	1.42788440e-15	1	true
1.75669e-05     	smoothSolver	3.24864500e-05	1.34235900e-14	1	3.38942680e-03	4.82229800e-16	1	false	smoothSolver	1.46842400e-04	1.31816480e-14	1	true	DILUPBiCGStab	1.66003110e-04	7.89105420e-11	1	true	DILUPBiCGStab	3.02416230e-06	8.78826000e-14	1	true	GAMG	1.18671560e-04	1.30668100e-15	1	true
1.7667e-05      	smoothSolver	3.25248900e-05	1.32495580e-14	1	3.36275060e-03	4.77347090e-16	1	false	smoothSolver	1.46292520e-04	1.33701320e-14	1	true	DILUPBiCGStab	1.64800160e-04	7.70356820e-11	1	true	DILUPBiCGStab	3.02321860e-06	1.09457580e-13	1	true	GAMG	1.18338180e-04	1.24422960e-15	1	true
1.7767e-05      	smoothSolver	3.25664210e-05	1.39630630e-14	1	3.33752560e-03	4.72562180e-16	1	false	smoothSolver	1.45714350e-04	1.31173040e-14	1	true	DILUPBiCGStab	1.63598840e-04	7.50893260e-11	1	true	DILUPBiCGStab	3.01963520e-06	1.29333220e-13	1	true	GAMG	1.17974530e-04	1.47169370e-15	1	true
1.7867e-05      	smoothSolver	3.26101370e-05	1.33127490e-14	1	3.31305130e-03	4.68073200e-16	1	false	smoothSolver	1.45114160e-04	1.31706560e-14	1	true	DILUPBiCGStab	1.62423830e-04	7.30817750e-11	1	true	DILUPBiCGStab	3.01432030e-06	1.56722590e-13	1	true	GAMG	1.17586470e-04	1.20469180e-15	1	true
1.7967e-05      	smoothSolver	3.26490530e-05	1.37081920e-14	1	3.28868030e-03	4.68675290e-16	1	false	smoothSolver	1.44484770e-04	1.30771100e-14	1	true	DILUPBiCGStab	1.61248130e-04	7.05556350e-11	1	true	DILUPBiCGStab	3.00465560e-06	1.83072800e-13	1	true	GAMG	1.17170060e-04	1.30951410e-15	1	true
1.8067e-05      	smoothSolver	3.26903970e-05	1.35023900e-14	1	3.26483250e-03	4.62409070e-16	1	false	smoothSolver	1.43850950e-04	1.30846300e-14	1	true	DILUPBiCGStab	1.60139490e-04	6.79417420e-11	1	true	DILUPBiCGStab	2.99240240e-06	2.09806280e-13	1	true	GAMG	1.16744430e-04	1.24787330e-15	1	true
1.8167e-05      	smoothSolver	3.27136420e-05	1.29406760e-14	1	3.24169130e-03	4.64014890e-16	1	false	smoothSolver	1.43230220e-04	1.31963230e-14	1	true	DILUPBiCGStab	1.59137320e-04	6.53671550e-11	1	true	DILUPBiCGStab	2.97912610e-06	2.34426920e-13	1	true	GAMG	1.16322750e-04	1.29076730e-15	1	true
1.8267e-05      	smoothSolver	3.26706520e-05	1.27667140e-14	1	3.21899130e-03	4.57115200e-16	1	false	smoothSolver	1.42625970e-04	1.31271760e-14	1	true	DILUPBiCGStab	1.58229540e-04	6.27961140e-11	1	true	DILUPBiCGStab	2.96420850e-06	2.58863580e-13	1	true	GAMG	1.15907730e-04	1.31430110e-15	1	true
1.8367e-05      	smoothSolver	3.26109500e-05	1.28528700e-14	1	3.19663230e-03	4.60035810e-16	1	false	smoothSolver	1.42042680e-04	1.29294680e-14	1	true	DILUPBiCGStab	1.57424600e-04	6.02606710e-11	1	true	DILUPBiCGStab	2.94848130e-06	2.81333520e-13	1	true	GAMG	1.15504800e-04	1.36510220e-15	1	true
1.8467e-05      	smoothSolver	3.25098280e-05	1.31004910e-14	1	3.17447490e-03	4.52563270e-16	1	false	smoothSolver	1.41469190e-04	1.27370120e-14	1	true	DILUPBiCGStab	1.56676600e-04	5.73455860e-11	1	true	DILUPBiCGStab	2.92977210e-06	3.03024870e-13	1	true	GAMG	1.15109070e-04	1.23990740e-15	1	true
1.8567e-05      	smoothSolver	3.23975990e-05	1.30150350e-14	1	3.15258860e-03	4.50746530e-16	1	false	smoothSolver	1.40908260e-04	1.29414960e-14	1	true	DILUPBiCGStab	1.55971900e-04	5.45788260e-11	1	true	DILUPBiCGStab	2.90976830e-06	3.22876150e-13	1	true	GAMG	1.14716630e-04	1.34248290e-15	1	true
1.8667e-05      	smoothSolver	3.22898410e-05	1.27575490e-14	1	3.13115780e-03	4.42790300e-16	1	false	smoothSolver	1.40341640e-04	1.25872620e-14	1	true	DILUPBiCGStab	1.55274560e-04	5.19921200e-11	1	true	DILUPBiCGStab	2.88875910e-06	3.41255200e-13	1	true	GAMG	1.14313620e-04	1.30359520e-15	1	true
1.8767e-05      	smoothSolver	3.21727230e-05	1.29827860e-14	1	3.10992020e-03	4.44994170e-16	1	false	smoothSolver	1.39759800e-04	1.25310350e-14	1	true	DILUPBiCGStab	1.54572630e-04	4.95440210e-11	1	true	DILUPBiCGStab	2.86608870e-06	3.57562700e-13	1	true	GAMG	1.13894950e-04	1.40184420e-15	1	true
1.8867e-05      	smoothSolver	3.20518900e-05	1.26940190e-14	1	3.08905410e-03	4.42145330e-16	1	false	smoothSolver	1.39163930e-04	1.26372130e-14	1	true	DILUPBiCGStab	1.53869920e-04	4.71936190e-11	1	true	DILUPBiCGStab	2.84231250e-06	3.71912020e-13	1	true	GAMG	1.13462020e-04	1.28924340e-15	1	true
1.8967e-05      	smoothSolver	3.19103030e-05	1.25094110e-14	1	3.06830310e-03	4.34719870e-16	1	false	smoothSolver	1.38558520e-04	1.28144310e-14	1	true	DILUPBiCGStab	1.53183270e-04	4.49839320e-11	1	true	DILUPBiCGStab	2.81766630e-06	3.84014430e-13	1	true	GAMG	1.13018980e-04	1.36611870e-15	1	true
1.9067e-05      	smoothSolver	3.17842340e-05	1.29496920e-14	1	3.04911570e-03	4.32004030e-16	1	false	smoothSolver	1.37942430e-04	1.23275940e-14	1	true	DILUPBiCGStab	1.52495860e-04	4.29195340e-11	1	true	DILUPBiCGStab	2.79178620e-06	3.93897020e-13	1	true	GAMG	1.12563690e-04	1.27071390e-15	1	true
1.9167e-05      	smoothSolver	3.16647300e-05	1.25901490e-14	1	3.03292000e-03	4.31494970e-16	1	false	smoothSolver	1.37300710e-04	1.26437330e-14	1	true	DILUPBiCGStab	1.52075390e-04	4.08268220e-11	1	true	DILUPBiCGStab	2.76414380e-06	4.01296670e-13	1	true	GAMG	1.12089490e-04	1.32208100e-15	1	true
1.9267e-05      	smoothSolver	3.15319280e-05	1.25528710e-14	1	3.01802360e-03	4.24860840e-16	1	false	smoothSolver	1.36635010e-04	1.22692770e-14	1	true	DILUPBiCGStab	1.51895890e-04	3.87865640e-11	1	true	DILUPBiCGStab	2.73444540e-06	4.06254920e-13	1	true	GAMG	1.11595770e-04	1.26143800e-15	1	true
1.9367e-05      	smoothSolver	3.14047070e-05	1.25472350e-14	1	3.00375970e-03	4.19128560e-16	1	false	smoothSolver	1.35959050e-04	1.23076360e-14	1	true	DILUPBiCGStab	1.51789140e-04	3.69104330e-11	1	true	DILUPBiCGStab	2.70465900e-06	4.09103360e-13	1	true	GAMG	1.11090620e-04	1.28958080e-15	1	true
1.9467e-05      	smoothSolver	3.13042830e-05	1.23538200e-14	1	2.99044230e-03	4.14520750e-16	1	false	smoothSolver	1.35269500e-04	1.22047450e-14	1	true	DILUPBiCGStab	1.51638340e-04	3.51471770e-11	1	true	DILUPBiCGStab	2.67314010e-06	4.11046090e-13	1	true	GAMG	1.10571640e-04	1.28312870e-15	1	true
1.9567e-05      	smoothSolver	3.12082860e-05	1.23661890e-14	1	2.97822990e-03	4.21242120e-16	1	false	smoothSolver	1.34561150e-04	1.22616580e-14	1	true	DILUPBiCGStab	1.51626520e-04	3.34868270e-11	1	true	DILUPBiCGStab	2.64039920e-06	4.11976140e-13	1	true	GAMG	1.10038440e-04	1.19320760e-15	1	true
1.9667e-05      	smoothSolver	3.11002390e-05	1.21022800e-14	1	2.96635320e-03	4.15813470e-16	1	false	smoothSolver	1.33842080e-04	1.23710200e-14	1	true	DILUPBiCGStab	1.51763880e-04	3.19721450e-11	1	true	DILUPBiCGStab	2.60673400e-06	4.11251600e-13	1	true	GAMG	1.09493260e-04	1.24736300e-15	1	true
1.9767e-05      	smoothSolver	3.10056060e-05	1.26489880e-14	1	2.95480170e-03	4.05751050e-16	1	false	smoothSolver	1.33114000e-04	1.23968480e-14	1	true	DILUPBiCGStab	1.51925310e-04	3.05972970e-11	1	true	DILUPBiCGStab	2.57320600e-06	4.08779210e-13	1	true	GAMG	1.08938680e-04	1.19711960e-15	1	true
1.9867e-05      	smoothSolver	3.09024000e-05	1.24286350e-14	1	2.94359940e-03	4.05887000e-16	1	false	smoothSolver	1.32379190e-04	1.20537770e-14	1	true	DILUPBiCGStab	1.52093820e-04	2.93408860e-11	1	true	DILUPBiCGStab	2.53914120e-06	4.04824810e-13	1	true	GAMG	1.08374810e-04	1.16054380e-15	1	true
1.9967e-05      	smoothSolver	3.07087980e-05	1.21690320e-14	1	2.93265380e-03	4.03820810e-16	1	false	smoothSolver	1.31638510e-04	1.20269540e-14	1	true	DILUPBiCGStab	1.52328140e-04	2.82004180e-11	1	true	DILUPBiCGStab	2.50508130e-06	3.99799160e-13	1	true	GAMG	1.07803010e-04	1.15504720e-15	1	true
2.0067e-05      	smoothSolver	3.04318310e-05	1.22714770e-14	1	2.92181120e-03	4.05054770e-16	1	false	smoothSolver	1.30891160e-04	1.17932540e-14	1	true	DILUPBiCGStab	1.52686460e-04	2.71648820e-11	1	true	DILUPBiCGStab	2.47107810e-06	3.93414250e-13	1	true	GAMG	1.07223040e-04	1.19892760e-15	1	true
2.0167e-05      	smoothSolver	3.01692920e-05	1.20296650e-14	1	2.91106460e-03	3.94159100e-16	1	false	smoothSolver	1.30135660e-04	1.20722370e-14	1	true	DILUPBiCGStab	1.53157950e-04	2.65143600e-11	1	true	DILUPBiCGStab	2.43694740e-06	3.85753410e-13	1	true	GAMG	1.06634490e-04	1.10859150e-15	1	true
2.0267e-05      	smoothSolver	2.99156110e-05	1.20831120e-14	1	2.90032740e-03	3.99292870e-16	1	false	smoothSolver	1.29373710e-04	1.18416790e-14	1	true	DILUPBiCGStab	1.53685880e-04	2.59760390e-11	1	true	DILUPBiCGStab	2.40324340e-06	3.77040980e-13	1	true	GAMG	1.06039620e-04	1.23768170e-15	1	true
2.0367e-05      	smoothSolver	2.96792950e-05	1.19345030e-14	1	2.88974980e-03	3.98218190e-16	1	false	smoothSolver	1.28606580e-04	1.22695110e-14	1	true	DILUPBiCGStab	1.54291720e-04	2.54428290e-11	1	true	DILUPBiCGStab	2.36923490e-06	3.67078830e-13	1	true	GAMG	1.05438910e-04	1.15158770e-15	1	true
2.0467e-05      	smoothSolver	2.94735520e-05	1.19162170e-14	1	2.87979560e-03	3.90431190e-16	1	false	smoothSolver	1.27834520e-04	1.17839870e-14	1	true	DILUPBiCGStab	1.54905700e-04	2.49226680e-11	1	true	DILUPBiCGStab	2.33522320e-06	3.55874520e-13	1	true	GAMG	1.04833210e-04	1.11886520e-15	1	true
2.0567e-05      	smoothSolver	2.92821290e-05	1.17475280e-14	1	2.87143250e-03	3.91887290e-16	1	false	smoothSolver	1.27059020e-04	1.18783740e-14	1	true	DILUPBiCGStab	1.55483670e-04	2.44155510e-11	1	true	DILUPBiCGStab	2.30117630e-06	3.43569720e-13	1	true	GAMG	1.04223620e-04	1.19128890e-15	1	true
2.06671e-05     	smoothSolver	2.90850200e-05	1.20706590e-14	1	2.86582710e-03	3.88753320e-16	1	false	smoothSolver	1.26277900e-04	1.17117060e-14	1	true	DILUPBiCGStab	1.55790840e-04	2.39013180e-11	1	true	DILUPBiCGStab	2.26683180e-06	3.31367360e-13	1	true	GAMG	1.03608440e-04	1.05464910e-15	1	true
2.07671e-05     	smoothSolver	2.88686590e-05	1.17996530e-14	1	2.86296210e-03	3.89201750e-16	1	false	smoothSolver	1.25494080e-04	1.17456060e-14	1	true	DILUPBiCGStab	1.55952570e-04	2.33720690e-11	1	true	DILUPBiCGStab	2.23246270e-06	3.19907180e-13	1	true	GAMG	1.02989080e-04	1.17256050e-15	1	true
2.08671e-05     	smoothSolver	2.86571380e-05	1.17418430e-14	1	2.86296290e-03	3.80639960e-16	1	false	smoothSolver	1.24707100e-04	1.17004230e-14	1	true	DILUPBiCGStab	1.56043040e-04	2.28517480e-11	1	true	DILUPBiCGStab	2.19855890e-06	3.08275990e-13	1	true	GAMG	1.02366170e-04	1.13326230e-15	1	true
2.09671e-05     	smoothSolver	2.84471410e-05	1.18739310e-14	1	2.86563210e-03	3.87230020e-16	1	false	smoothSolver	1.23917680e-04	1.16105360e-14	1	true	DILUPBiCGStab	1.56164420e-04	2.23699800e-11	1	true	DILUPBiCGStab	2.16505030e-06	2.96457430e-13	1	true	GAMG	1.01740420e-04	1.06651030e-15	1	true
2.10671e-05     	smoothSolver	2.82476440e-05	1.20283750e-14	1	2.86827590e-03	3.83147560e-16	1	false	smoothSolver	1.23124780e-04	1.14808370e-14	1	true	DILUPBiCGStab	1.56227000e-04	2.21515980e-11	1	true	DILUPBiCGStab	2.13158500e-06	2.84483010e-13	1	true	GAMG	1.01110930e-04	1.09824560e-15	1	true
2.11671e-05     	smoothSolver	2.81454930e-05	1.17959640e-14	1	2.87055100e-03	3.82205060e-16	1	false	smoothSolver	1.22329650e-04	1.15536670e-14	1	true	DILUPBiCGStab	1.56209850e-04	2.21219860e-11	1	true	DILUPBiCGStab	2.09868930e-06	2.72573080e-13	1	true	GAMG	1.00478860e-04	1.13526830e-15	1	true
2.12671e-05     	smoothSolver	2.81042030e-05	1.15107430e-14	1	2.87267140e-03	3.76246860e-16	1	false	smoothSolver	1.21532680e-04	1.13969090e-14	1	true	DILUPBiCGStab	1.56171200e-04	2.21620250e-11	1	true	DILUPBiCGStab	2.06632840e-06	2.60785440e-13	1	true	GAMG	9.98467670e-05	1.05843120e-15	1	true
2.13671e-05     	smoothSolver	2.80873630e-05	1.15334200e-14	1	2.87453440e-03	3.72338210e-16	1	false	smoothSolver	1.20734460e-04	1.13439450e-14	1	true	DILUPBiCGStab	1.56116420e-04	2.22299120e-11	1	true	DILUPBiCGStab	2.03454750e-06	2.48978170e-13	1	true	GAMG	9.92430840e-05	1.00791990e-15	1	true
2.14671e-05     	smoothSolver	2.81382720e-05	1.16167580e-14	1	2.87603760e-03	3.77878810e-16	1	false	smoothSolver	1.19934370e-04	1.14001870e-14	1	true	DILUPBiCGStab	1.56042620e-04	2.23314340e-11	1	true	DILUPBiCGStab	2.00327610e-06	2.37200980e-13	1	true	GAMG	9.86679840e-05	1.19234420e-15	1	true
2.15671e-05     	smoothSolver	2.83645890e-05	1.17482440e-14	1	2.87737060e-03	3.77047540e-16	1	false	smoothSolver	1.19132240e-04	1.15733920e-14	1	true	DILUPBiCGStab	1.55974630e-04	2.24533650e-11	1	true	DILUPBiCGStab	1.97251110e-06	2.25480680e-13	1	true	GAMG	9.81053370e-05	1.15157550e-15	1	true
2.16671e-05     	smoothSolver	2.86615350e-05	1.17745860e-14	1	2.87839640e-03	3.72494650e-16	1	false	smoothSolver	1.18328820e-04	1.12830050e-14	1	true	DILUPBiCGStab	1.55870570e-04	2.26002260e-11	1	true	DILUPBiCGStab	1.94248330e-06	2.13843310e-13	1	true	GAMG	9.75447340e-05	1.06365910e-15	1	true
2.17671e-05     	smoothSolver	2.89743230e-05	1.12223780e-14	1	2.87908590e-03	3.71038570e-16	1	false	smoothSolver	1.17524360e-04	1.10146450e-14	1	true	DILUPBiCGStab	1.55750510e-04	2.27686210e-11	1	true	DILUPBiCGStab	1.91309870e-06	2.02314840e-13	1	true	GAMG	9.69859450e-05	1.16048950e-15	1	true
2.18671e-05     	smoothSolver	2.92990170e-05	1.14514950e-14	1	2.87957960e-03	3.70208500e-16	1	false	smoothSolver	1.16766240e-04	1.12838770e-14	1	true	DILUPBiCGStab	1.55622200e-04	2.29507480e-11	1	true	DILUPBiCGStab	1.88433350e-06	1.90917690e-13	1	true	GAMG	9.64421500e-05	1.00477370e-15	1	true
2.19671e-05     	smoothSolver	2.96184000e-05	1.10215430e-14	1	2.87974730e-03	3.68883020e-16	1	false	smoothSolver	1.16021150e-04	1.09316880e-14	1	true	DILUPBiCGStab	1.55502390e-04	2.31491410e-11	1	true	DILUPBiCGStab	1.85614160e-06	1.79673830e-13	1	true	GAMG	9.59017620e-05	9.72977240e-16	1	true
2.20671e-05     	smoothSolver	2.99474660e-05	1.16176830e-14	1	2.87966820e-03	3.68144040e-16	1	false	smoothSolver	1.15289110e-04	1.10324090e-14	1	true	DILUPBiCGStab	1.55376500e-04	2.33650180e-11	1	true	DILUPBiCGStab	1.82843050e-06	1.68608700e-13	1	true	GAMG	9.53607130e-05	1.05721080e-15	1	true
2.21671e-05     	smoothSolver	3.02542160e-05	1.12611870e-14	1	2.87936070e-03	3.69180510e-16	1	false	smoothSolver	1.14556560e-04	1.10571290e-14	1	true	DILUPBiCGStab	1.55164410e-04	2.35871270e-11	1	true	DILUPBiCGStab	1.80083690e-06	1.57629920e-13	1	true	GAMG	9.48087060e-05	9.23217450e-16	1	true
2.22671e-05     	smoothSolver	3.05617690e-05	1.13540620e-14	1	2.87900270e-03	3.68468260e-16	1	false	smoothSolver	1.13802210e-04	1.08294770e-14	1	true	DILUPBiCGStab	1.54909950e-04	2.38250170e-11	1	true	DILUPBiCGStab	1.77338720e-06	1.46930890e-13	1	true	GAMG	9.42444710e-05	9.42835250e-16	1	true
2.23671e-05     	smoothSolver	3.08810080e-05	1.12700910e-14	1	2.87856900e-03	3.70632460e-16	1	false	smoothSolver	1.13044140e-04	1.13436500e-14	1	true	DILUPBiCGStab	1.54925540e-04	2.41079680e-11	1	true	DILUPBiCGStab	1.74608970e-06	1.36350960e-13	1	true	GAMG	9.36623360e-05	9.91310120e-16	1	true
2.24671e-05     	smoothSolver	3.12300680e-05	1.13378140e-14	1	2.87809670e-03	3.65972430e-16	1	false	smoothSolver	1.12280260e-04	1.11343330e-14	1	true	DILUPBiCGStab	1.55243160e-04	2.44446790e-11	1	true	DILUPBiCGStab	1.71889960e-06	1.25955670e-13	1	true	GAMG	9.30640500e-05	1.14030340e-15	1	true
2.25671e-05     	smoothSolver	3.16309100e-05	1.14333440e-14	1	2.87774300e-03	3.70178040e-16	1	false	smoothSolver	1.11524930e-04	1.07481160e-14	1	true	DILUPBiCGStab	1.55864150e-04	2.48399510e-11	1	true	DILUPBiCGStab	1.69173180e-06	1.16983060e-13	1	true	GAMG	9.24464500e-05	9.56085110e-16	1	true
2.26671e-05     	smoothSolver	3.20772440e-05	1.11634220e-14	1	2.87784800e-03	3.66224190e-16	1	false	smoothSolver	1.10751260e-04	1.07285250e-14	1	true	DILUPBiCGStab	1.56700640e-04	2.52937850e-11	1	true	DILUPBiCGStab	1.66443260e-06	1.08546370e-13	1	true	GAMG	9.18119790e-05	9.74390920e-16	1	true
2.27671e-05     	smoothSolver	3.25713840e-05	1.10388480e-14	1	2.87971920e-03	3.62851980e-16	1	false	smoothSolver	1.10008340e-04	1.07147970e-14	1	true	DILUPBiCGStab	1.57441980e-04	2.58577820e-11	1	true	DILUPBiCGStab	1.63747920e-06	1.01980120e-13	1	true	GAMG	9.11691000e-05	1.17833850e-15	1	true
2.28671e-05     	smoothSolver	3.30788660e-05	1.08286270e-14	1	2.88292480e-03	3.60628750e-16	1	false	smoothSolver	1.09279120e-04	1.06009150e-14	1	true	DILUPBiCGStab	1.58061960e-04	2.64702840e-11	1	true	DILUPBiCGStab	1.61128640e-06	9.36488410e-14	1	true	GAMG	9.05272490e-05	9.75158060e-16	1	true
2.29671e-05     	smoothSolver	3.35315690e-05	1.11716170e-14	1	2.88785790e-03	3.63605410e-16	1	false	smoothSolver	1.08559760e-04	1.06716230e-14	1	true	DILUPBiCGStab	1.58477320e-04	2.71168240e-11	1	true	DILUPBiCGStab	1.58563840e-06	8.54463020e-14	1	true	GAMG	8.98900900e-05	9.52298690e-16	1	true
2.30671e-05     	smoothSolver	3.38756600e-05	1.10564870e-14	1	2.89506630e-03	3.61972750e-16	1	false	smoothSolver	1.07845170e-04	1.04049010e-14	1	true	DILUPBiCGStab	1.58649750e-04	2.77151210e-11	1	true	DILUPBiCGStab	1.56002300e-06	8.11032410e-14	1	true	GAMG	8.92598010e-05	9.81624280e-16	1	true
2.31671e-05     	smoothSolver	3.41429110e-05	1.08196180e-14	1	2.90447720e-03	3.60452330e-16	1	false	smoothSolver	1.07133000e-04	1.05766760e-14	1	true	DILUPBiCGStab	1.58765800e-04	2.82645420e-11	1	true	DILUPBiCGStab	1.53458450e-06	7.75384000e-14	1	true	GAMG	8.86269570e-05	8.61822750e-16	1	true
2.32671e-05     	smoothSolver	3.43816170e-05	1.06918950e-14	1	2.91420760e-03	3.59714970e-16	1	false	smoothSolver	1.06439900e-04	1.06521320e-14	1	true	DILUPBiCGStab	1.58852480e-04	2.87517270e-11	1	true	DILUPBiCGStab	1.50953300e-06	7.40815210e-14	1	true	GAMG	8.80022930e-05	9.60811460e-16	1	true
2.33671e-05     	smoothSolver	3.46035160e-05	1.08345530e-14	1	2.92346640e-03	3.55266010e-16	1	false	smoothSolver	1.05753810e-04	1.06546810e-14	1	true	DILUPBiCGStab	1.58946280e-04	2.92175970e-11	1	true	DILUPBiCGStab	1.48489420e-06	7.13371490e-14	1	true	GAMG	8.73799280e-05	1.04333180e-15	1	true
2.34671e-05     	smoothSolver	3.48342070e-05	1.10314270e-14	1	2.93190930e-03	3.57676880e-16	1	false	smoothSolver	1.05082970e-04	1.07024920e-14	1	true	DILUPBiCGStab	1.59100880e-04	2.97189850e-11	1	true	DILUPBiCGStab	1.46077990e-06	6.84008970e-14	1	true	GAMG	8.67638670e-05	9.61488880e-16	1	true
2.35671e-05     	smoothSolver	3.50569930e-05	1.07587520e-14	1	2.93987730e-03	3.54016690e-16	1	false	smoothSolver	1.04422710e-04	1.05040260e-14	1	true	DILUPBiCGStab	1.59262410e-04	3.01832290e-11	1	true	DILUPBiCGStab	1.43730750e-06	6.61070890e-14	1	true	GAMG	8.61558380e-05	8.91241810e-16	1	true
2.36672e-05     	smoothSolver	3.52776450e-05	1.09625950e-14	1	2.94736240e-03	3.56055620e-16	1	false	smoothSolver	1.03775480e-04	1.04435490e-14	1	true	DILUPBiCGStab	1.59439610e-04	3.06343970e-11	1	true	DILUPBiCGStab	1.41442560e-06	6.37530980e-14	1	true	GAMG	8.55501730e-05	9.30128760e-16	1	true
2.37672e-05     	smoothSolver	3.54804980e-05	1.07356260e-14	1	2.95462270e-03	3.51725430e-16	1	false	smoothSolver	1.03138040e-04	1.04140740e-14	1	true	DILUPBiCGStab	1.59579780e-04	3.10317290e-11	1	true	DILUPBiCGStab	1.39278300e-06	6.17407100e-14	1	true	GAMG	8.49479070e-05	8.83754490e-16	1	true
2.38672e-05     	smoothSolver	3.56685920e-05	1.06035930e-14	1	2.96162830e-03	3.47553170e-16	1	false	smoothSolver	1.02514340e-04	1.06489920e-14	1	true	DILUPBiCGStab	1.59674050e-04	3.13673700e-11	1	true	DILUPBiCGStab	1.37209450e-06	5.98990540e-14	1	true	GAMG	8.43496780e-05	9.29792030e-16	1	true
2.39672e-05     	smoothSolver	3.58525170e-05	1.07670710e-14	1	2.96810470e-03	3.53393750e-16	1	false	smoothSolver	1.01893900e-04	1.03221170e-14	1	true	DILUPBiCGStab	1.59773660e-04	3.16618460e-11	1	true	DILUPBiCGStab	1.35281950e-06	5.80688740e-14	1	true	GAMG	8.37498720e-05	9.23644620e-16	1	true
2.40672e-05     	smoothSolver	3.60246120e-05	1.06708790e-14	1	2.97421210e-03	3.52485290e-16	1	false	smoothSolver	1.01290930e-04	9.95630030e-15	1	true	DILUPBiCGStab	1.59894530e-04	3.19129760e-11	1	true	DILUPBiCGStab	1.33612490e-06	5.64941860e-14	1	true	GAMG	8.31548530e-05	9.99481560e-16	1	true
2.41672e-05     	smoothSolver	3.61881790e-05	1.04585470e-14	1	2.97991100e-03	3.48395230e-16	1	false	smoothSolver	1.00689720e-04	1.04212150e-14	1	true	DILUPBiCGStab	1.60047760e-04	3.21272580e-11	1	true	DILUPBiCGStab	1.32248380e-06	5.48705690e-14	1	true	GAMG	8.25569970e-05	9.73994520e-16	1	true
2.42672e-05     	smoothSolver	3.63530970e-05	1.07408350e-14	1	2.98509540e-03	3.49335750e-16	1	false	smoothSolver	1.00107450e-04	1.01654110e-14	1	true	DILUPBiCGStab	1.60195610e-04	3.23055400e-11	1	true	DILUPBiCGStab	1.31168340e-06	5.34860480e-14	1	true	GAMG	8.19631830e-05	1.01522300e-15	1	true
2.43672e-05     	smoothSolver	3.65012920e-05	1.05446030e-14	1	2.99004790e-03	3.42888430e-16	1	false	smoothSolver	9.95269950e-05	1.02420400e-14	1	true	DILUPBiCGStab	1.60208910e-04	3.23961690e-11	1	true	DILUPBiCGStab	1.30199700e-06	5.22908790e-14	1	true	GAMG	8.13876620e-05	9.34787850e-16	1	true
2.44672e-05     	smoothSolver	3.66044520e-05	1.06170540e-14	1	2.99426460e-03	3.45311450e-16	1	false	smoothSolver	9.89522290e-05	1.03557310e-14	1	true	DILUPBiCGStab	1.60162490e-04	3.24846340e-11	1	true	DILUPBiCGStab	1.29309660e-06	5.11233890e-14	1	true	GAMG	8.08242350e-05	8.93518730e-16	1	true
2.45672e-05     	smoothSolver	3.66262360e-05	1.03294710e-14	1	2.99800690e-03	3.36564390e-16	1	false	smoothSolver	9.83805990e-05	1.00792750e-14	1	true	DILUPBiCGStab	1.59982770e-04	3.25329520e-11	1	true	DILUPBiCGStab	1.28565670e-06	5.01073030e-14	1	true	GAMG	8.02764900e-05	9.72127030e-16	1	true
