# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
2.68e-05        	smoothSolver	3.57606280e-05	1.18599650e-14	1	2.84874540e-03	4.21826490e-15	1	false	smoothSolver	1.01254260e-04	1.01792300e-13	1	true	DILUPBiCGStab	4.42320870e-04	5.46374020e-13	1	true	DILUPBiCGStab	2.99491880e-07	2.99491880e-07	0	true	GAMG	9.07117770e-05	9.31735730e-15	1	true
2.69e-05        	smoothSolver	3.59513870e-05	1.16970930e-14	1	2.85765190e-03	4.21955060e-15	1	false	smoothSolver	1.00811420e-04	9.81367220e-14	1	true	DILUPBiCGStab	4.40620020e-04	5.44137650e-13	1	true	DILUPBiCGStab	2.94846100e-07	2.94846100e-07	0	true	GAMG	8.99838250e-05	8.59943800e-15	1	true
2.7e-05         	smoothSolver	3.61348950e-05	1.18533980e-14	1	2.86613100e-03	4.22072210e-15	1	false	smoothSolver	1.00383710e-04	1.04429110e-13	1	true	DILUPBiCGStab	4.38935210e-04	5.45738650e-13	1	true	DILUPBiCGStab	2.90194780e-07	2.90194780e-07	0	true	GAMG	8.92845930e-05	7.64017050e-15	1	true
2.71e-05        	smoothSolver	3.63113340e-05	1.19150360e-14	1	2.87418290e-03	4.22433570e-15	1	false	smoothSolver	9.99709460e-05	1.02036180e-13	1	true	DILUPBiCGStab	4.37264480e-04	5.52438710e-13	1	true	DILUPBiCGStab	2.85543260e-07	2.85543260e-07	0	true	GAMG	8.86128270e-05	8.20236430e-15	1	true
2.72e-05        	smoothSolver	3.64803470e-05	1.17308830e-14	1	2.88180960e-03	4.22785690e-15	1	false	smoothSolver	9.95618600e-05	1.02847540e-13	1	true	DILUPBiCGStab	4.35588680e-04	5.58313400e-13	1	true	DILUPBiCGStab	2.80900370e-07	2.80900370e-07	0	true	GAMG	8.79606520e-05	7.35022250e-15	1	true
2.73e-05        	smoothSolver	3.66416810e-05	1.16192070e-14	1	2.88900900e-03	4.24244740e-15	1	false	smoothSolver	9.91538160e-05	9.95705080e-14	1	true	DILUPBiCGStab	4.33913420e-04	5.63636250e-13	1	true	DILUPBiCGStab	2.76268250e-07	2.76268250e-07	0	true	GAMG	8.73407780e-05	8.29713260e-15	1	true
2.74e-05        	smoothSolver	3.67952710e-05	1.16749390e-14	1	2.89577820e-03	4.25233120e-15	1	false	smoothSolver	9.87589530e-05	9.96574570e-14	1	true	DILUPBiCGStab	4.32258010e-04	5.68546520e-13	1	true	DILUPBiCGStab	2.71642980e-07	2.71642980e-07	0	true	GAMG	8.67286170e-05	8.43052380e-15	1	true
2.75e-05        	smoothSolver	3.69411090e-05	1.17477070e-14	1	2.90211430e-03	4.25940620e-15	1	false	smoothSolver	9.83657720e-05	1.02105270e-13	1	true	DILUPBiCGStab	4.30615270e-04	5.72873570e-13	1	true	DILUPBiCGStab	2.67021210e-07	2.67021210e-07	0	true	GAMG	8.61382400e-05	8.99282300e-15	1	true
2.76e-05        	smoothSolver	3.70790880e-05	1.15328610e-14	1	2.90801790e-03	4.27439470e-15	1	false	smoothSolver	9.79755660e-05	9.96444220e-14	1	true	DILUPBiCGStab	4.28983150e-04	5.76910220e-13	1	true	DILUPBiCGStab	2.62416780e-07	2.62416780e-07	0	true	GAMG	8.56019390e-05	7.73994810e-15	1	true
2.77e-05        	smoothSolver	3.72095050e-05	1.15491210e-14	1	2.91349060e-03	4.27705190e-15	1	false	smoothSolver	9.75910590e-05	9.90047050e-14	1	true	DILUPBiCGStab	4.27362110e-04	5.80640100e-13	1	true	DILUPBiCGStab	2.57837490e-07	2.57837490e-07	0	true	GAMG	8.50777560e-05	8.41559020e-15	1	true
2.78e-05        	smoothSolver	3.73321240e-05	1.14683570e-14	1	2.91855240e-03	4.29390950e-15	1	false	smoothSolver	9.72045420e-05	1.00941340e-13	1	true	DILUPBiCGStab	4.25731230e-04	5.82682080e-13	1	true	DILUPBiCGStab	2.53282340e-07	2.53282340e-07	0	true	GAMG	8.45843170e-05	7.27204540e-15	1	true
2.79e-05        	smoothSolver	3.74473060e-05	1.15683830e-14	1	2.92318420e-03	4.31397860e-15	1	false	smoothSolver	9.68262340e-05	9.76285730e-14	1	true	DILUPBiCGStab	4.24102490e-04	5.84471300e-13	1	true	DILUPBiCGStab	2.48763230e-07	2.48763230e-07	0	true	GAMG	8.41130610e-05	7.62765200e-15	1	true
2.8e-05         	smoothSolver	3.75545730e-05	1.17749350e-14	1	2.92737330e-03	4.33459290e-15	1	false	smoothSolver	9.64519040e-05	9.88572900e-14	1	true	DILUPBiCGStab	4.22483490e-04	5.86355830e-13	1	true	DILUPBiCGStab	2.44283030e-07	2.44283030e-07	0	true	GAMG	8.36920110e-05	8.40643340e-15	1	true
2.81e-05        	smoothSolver	3.76541300e-05	1.14695360e-14	1	2.93112230e-03	4.35700800e-15	1	false	smoothSolver	9.60733030e-05	9.81681650e-14	1	true	DILUPBiCGStab	4.20880240e-04	5.87786720e-13	1	true	DILUPBiCGStab	2.39847850e-07	2.39847850e-07	0	true	GAMG	8.33273090e-05	8.51671390e-15	1	true
2.82e-05        	smoothSolver	3.77458200e-05	1.14672740e-14	1	2.93443660e-03	4.38101650e-15	1	false	smoothSolver	9.56928730e-05	1.01047370e-13	1	true	DILUPBiCGStab	4.19274110e-04	5.88098940e-13	1	true	DILUPBiCGStab	2.35450460e-07	2.35450460e-07	0	true	GAMG	8.30155010e-05	8.00718080e-15	1	true
2.83e-05        	smoothSolver	3.78294450e-05	1.14057070e-14	1	2.93731780e-03	4.40857390e-15	1	false	smoothSolver	9.53174870e-05	9.83748680e-14	1	true	DILUPBiCGStab	4.17657510e-04	5.88157110e-13	1	true	DILUPBiCGStab	2.31104520e-07	2.31104520e-07	0	true	GAMG	8.27193940e-05	8.28432030e-15	1	true
2.84e-05        	smoothSolver	3.79051520e-05	1.16629040e-14	1	2.93976910e-03	4.43969600e-15	1	false	smoothSolver	9.49384800e-05	1.01104820e-13	1	true	DILUPBiCGStab	4.16037410e-04	5.88411300e-13	1	true	DILUPBiCGStab	2.26813680e-07	2.26813680e-07	0	true	GAMG	8.24491770e-05	8.60531530e-15	1	true
2.85e-05        	smoothSolver	3.79733180e-05	1.10911930e-14	1	2.94179300e-03	4.46691800e-15	1	false	smoothSolver	9.45524800e-05	9.49466090e-14	1	true	DILUPBiCGStab	4.14415050e-04	5.89229550e-13	1	true	DILUPBiCGStab	2.22570180e-07	2.22570180e-07	0	true	GAMG	8.22234360e-05	8.56309270e-15	1	true
2.86e-05        	smoothSolver	3.80332890e-05	1.15050430e-14	1	2.94339760e-03	4.50554400e-15	1	false	smoothSolver	9.41670670e-05	9.77879440e-14	1	true	DILUPBiCGStab	4.12798670e-04	5.89979960e-13	1	true	DILUPBiCGStab	2.18378380e-07	2.18378380e-07	0	true	GAMG	8.19961040e-05	8.11171610e-15	1	true
2.87e-05        	smoothSolver	3.80850200e-05	1.16036060e-14	1	2.94459730e-03	4.54201850e-15	1	false	smoothSolver	9.37779670e-05	9.62640670e-14	1	true	DILUPBiCGStab	4.11195000e-04	5.90885360e-13	1	true	DILUPBiCGStab	2.14232290e-07	2.14232290e-07	0	true	GAMG	8.17819420e-05	8.39547450e-15	1	true
2.88e-05        	smoothSolver	3.81285510e-05	1.12355260e-14	1	2.94538710e-03	4.57640840e-15	1	false	smoothSolver	9.33895180e-05	9.86579440e-14	1	true	DILUPBiCGStab	4.09601880e-04	5.91380920e-13	1	true	DILUPBiCGStab	2.10113380e-07	2.10113380e-07	0	true	GAMG	8.15641360e-05	7.40535380e-15	1	true
2.89e-05        	smoothSolver	3.81644630e-05	1.13582600e-14	1	2.94576690e-03	4.61161590e-15	1	false	smoothSolver	9.30045130e-05	9.70622980e-14	1	true	DILUPBiCGStab	4.08008940e-04	5.90309630e-13	1	true	DILUPBiCGStab	2.06031640e-07	2.06031640e-07	0	true	GAMG	8.13607110e-05	8.40981330e-15	1	true
2.9e-05         	smoothSolver	3.81930460e-05	1.13364090e-14	1	2.94573130e-03	4.64835050e-15	1	false	smoothSolver	9.26252840e-05	9.66626050e-14	1	true	DILUPBiCGStab	4.06426210e-04	5.88977940e-13	1	true	DILUPBiCGStab	2.01990130e-07	2.01990130e-07	0	true	GAMG	8.11570610e-05	7.48656380e-15	1	true
2.91e-05        	smoothSolver	3.82141010e-05	1.14955780e-14	1	2.94529610e-03	4.68270500e-15	1	false	smoothSolver	9.22490340e-05	9.61352170e-14	1	true	DILUPBiCGStab	4.04858170e-04	5.86983010e-13	1	true	DILUPBiCGStab	1.97978060e-07	1.97978060e-07	0	true	GAMG	8.09522510e-05	8.43011440e-15	1	true
2.92e-05        	smoothSolver	3.82287840e-05	1.12233020e-14	1	2.94446240e-03	4.70895540e-15	1	false	smoothSolver	9.18739330e-05	9.93353900e-14	1	true	DILUPBiCGStab	4.03306890e-04	5.87581780e-13	1	true	DILUPBiCGStab	1.93995720e-07	1.93995720e-07	0	true	GAMG	8.07462700e-05	7.38629360e-15	1	true
2.93e-05        	smoothSolver	3.82363100e-05	1.10807610e-14	1	2.94323100e-03	4.73463960e-15	1	false	smoothSolver	9.14931080e-05	9.50566300e-14	1	true	DILUPBiCGStab	4.01771210e-04	5.87786760e-13	1	true	DILUPBiCGStab	1.90048300e-07	1.90048300e-07	0	true	GAMG	8.05299860e-05	8.56977070e-15	1	true
2.94e-05        	smoothSolver	3.82377370e-05	1.13022650e-14	1	2.94160710e-03	4.76028400e-15	1	false	smoothSolver	9.11117570e-05	9.94669480e-14	1	true	DILUPBiCGStab	4.00246410e-04	5.88866860e-13	1	true	DILUPBiCGStab	1.86133560e-07	1.86133560e-07	0	true	GAMG	8.03151110e-05	6.98990370e-15	1	true
2.95e-05        	smoothSolver	3.82330340e-05	1.13581520e-14	1	2.93960640e-03	4.76845090e-15	1	false	smoothSolver	9.07373810e-05	9.71258150e-14	1	true	DILUPBiCGStab	3.98738300e-04	5.86363450e-13	1	true	DILUPBiCGStab	1.82254390e-07	1.82254390e-07	0	true	GAMG	8.00949220e-05	7.68724440e-15	1	true
2.96e-05        	smoothSolver	3.82226000e-05	1.10807420e-14	1	2.93722460e-03	4.77779390e-15	1	false	smoothSolver	9.03565560e-05	9.53682230e-14	1	true	DILUPBiCGStab	3.97248700e-04	5.84565740e-13	1	true	DILUPBiCGStab	1.78413080e-07	1.78413080e-07	0	true	GAMG	7.98648880e-05	6.86562670e-15	1	true
2.97e-05        	smoothSolver	3.82089210e-05	1.14019250e-14	1	2.93446420e-03	4.78250700e-15	1	false	smoothSolver	8.99721170e-05	9.65851890e-14	1	true	DILUPBiCGStab	3.95773870e-04	5.82836410e-13	1	true	DILUPBiCGStab	1.74607690e-07	1.74607690e-07	0	true	GAMG	7.96308440e-05	7.43878010e-15	1	true
2.98e-05        	smoothSolver	3.81951760e-05	1.13430090e-14	1	2.93133030e-03	4.76960270e-15	1	false	smoothSolver	8.95961330e-05	9.54722870e-14	1	true	DILUPBiCGStab	3.94309600e-04	5.81389030e-13	1	true	DILUPBiCGStab	1.70843270e-07	1.70843270e-07	0	true	GAMG	7.93929660e-05	6.79848160e-15	1	true
2.99e-05        	smoothSolver	3.81807830e-05	1.11987770e-14	1	2.92782700e-03	4.74882860e-15	1	false	smoothSolver	8.92178950e-05	9.31508860e-14	1	true	DILUPBiCGStab	3.92842090e-04	5.78062990e-13	1	true	DILUPBiCGStab	1.67124930e-07	1.67124930e-07	0	true	GAMG	7.91716340e-05	7.63874510e-15	1	true
3e-05           	smoothSolver	3.81693740e-05	1.08070990e-14	1	2.92397790e-03	4.73354630e-15	1	false	smoothSolver	8.88551130e-05	9.41879970e-14	1	true	DILUPBiCGStab	3.91394110e-04	5.75281270e-13	1	true	DILUPBiCGStab	1.63456330e-07	1.63456330e-07	0	true	GAMG	7.89724020e-05	8.95153510e-15	1	true
3.01e-05        	smoothSolver	3.81509810e-05	1.13724150e-14	1	2.91977130e-03	4.70013080e-15	1	false	smoothSolver	8.84901290e-05	9.45627960e-14	1	true	DILUPBiCGStab	3.89968000e-04	5.72172980e-13	1	true	DILUPBiCGStab	1.59840750e-07	1.59840750e-07	0	true	GAMG	7.87734030e-05	7.45569080e-15	1	true
3.02e-05        	smoothSolver	3.81255060e-05	1.13210750e-14	1	2.91520660e-03	4.65582430e-15	1	false	smoothSolver	8.81206270e-05	9.16504850e-14	1	true	DILUPBiCGStab	3.88563290e-04	5.69062680e-13	1	true	DILUPBiCGStab	1.56272170e-07	1.56272170e-07	0	true	GAMG	7.85784860e-05	8.38625730e-15	1	true
3.03e-05        	smoothSolver	3.80982140e-05	1.10430780e-14	1	2.91028670e-03	4.60180220e-15	1	false	smoothSolver	8.77449350e-05	9.16879730e-14	1	true	DILUPBiCGStab	3.87175650e-04	5.65801960e-13	1	true	DILUPBiCGStab	1.52752040e-07	1.52752040e-07	0	true	GAMG	7.83839060e-05	8.22351630e-15	1	true
3.04e-05        	smoothSolver	3.80643640e-05	1.09258620e-14	1	2.90502300e-03	4.54347930e-15	1	false	smoothSolver	8.73734140e-05	9.29679530e-14	1	true	DILUPBiCGStab	3.85810630e-04	5.62781820e-13	1	true	DILUPBiCGStab	1.49278520e-07	1.49278520e-07	0	true	GAMG	7.81960040e-05	7.27509750e-15	1	true
3.05e-05        	smoothSolver	3.80237000e-05	1.13228830e-14	1	2.89943050e-03	4.47944480e-15	1	false	smoothSolver	8.70213250e-05	9.22233770e-14	1	true	DILUPBiCGStab	3.84469670e-04	5.59955000e-13	1	true	DILUPBiCGStab	1.46078840e-07	1.46078840e-07	0	true	GAMG	7.80067590e-05	7.92999670e-15	1	true
3.06e-05        	smoothSolver	3.79762730e-05	1.09401040e-14	1	2.89350450e-03	4.41671600e-15	1	false	smoothSolver	8.66755770e-05	9.07146050e-14	1	true	DILUPBiCGStab	3.83154340e-04	5.57121270e-13	1	true	DILUPBiCGStab	1.43064490e-07	1.43064490e-07	0	true	GAMG	7.78132070e-05	8.71444440e-15	1	true
3.07e-05        	smoothSolver	3.79221160e-05	1.10459080e-14	1	2.88724320e-03	4.35018810e-15	1	false	smoothSolver	8.63393280e-05	9.16147760e-14	1	true	DILUPBiCGStab	3.81866200e-04	5.54647970e-13	1	true	DILUPBiCGStab	1.40081900e-07	1.40081900e-07	0	true	GAMG	7.76150530e-05	6.97291910e-15	1	true
3.08e-05        	smoothSolver	3.78628380e-05	1.07776580e-14	1	2.88065200e-03	4.28371820e-15	1	false	smoothSolver	8.60067200e-05	9.07809770e-14	1	true	DILUPBiCGStab	3.80608990e-04	5.52242660e-13	1	true	DILUPBiCGStab	1.37163720e-07	1.37163720e-07	0	true	GAMG	7.74089500e-05	7.91717710e-15	1	true
3.09e-05        	smoothSolver	3.78014250e-05	1.10138110e-14	1	2.87373880e-03	4.22020340e-15	1	false	smoothSolver	8.56836460e-05	9.01345770e-14	1	true	DILUPBiCGStab	3.79363320e-04	5.49270940e-13	1	true	DILUPBiCGStab	1.34310020e-07	1.34310020e-07	0	true	GAMG	7.72148070e-05	7.33239730e-15	1	true
3.1e-05         	smoothSolver	3.77333680e-05	1.09471130e-14	1	2.86650090e-03	4.15776530e-15	1	false	smoothSolver	8.53573210e-05	9.04179490e-14	1	true	DILUPBiCGStab	3.78132480e-04	5.45823690e-13	1	true	DILUPBiCGStab	1.31576400e-07	1.31576400e-07	0	true	GAMG	7.70166740e-05	7.37795410e-15	1	true
3.11e-05        	smoothSolver	3.76588690e-05	1.08948090e-14	1	2.85895210e-03	4.10530800e-15	1	false	smoothSolver	8.50308060e-05	9.44480950e-14	1	true	DILUPBiCGStab	3.76900960e-04	5.41875540e-13	1	true	DILUPBiCGStab	1.29192280e-07	1.29192280e-07	0	true	GAMG	7.68267750e-05	8.02888390e-15	1	true
3.12e-05        	smoothSolver	3.75778060e-05	1.06322400e-14	1	2.85109280e-03	4.07295140e-15	1	false	smoothSolver	8.47086270e-05	8.83649930e-14	1	true	DILUPBiCGStab	3.75677850e-04	5.37482410e-13	1	true	DILUPBiCGStab	1.26948840e-07	1.26948840e-07	0	true	GAMG	7.66343330e-05	8.37955360e-15	1	true
3.13e-05        	smoothSolver	3.74904320e-05	1.08437680e-14	1	2.84292910e-03	4.04583420e-15	1	false	smoothSolver	8.44441690e-05	8.63950490e-14	1	true	DILUPBiCGStab	3.74439150e-04	5.33346440e-13	1	true	DILUPBiCGStab	1.25045130e-07	1.25045130e-07	0	true	GAMG	7.64460920e-05	6.05074660e-15	1	true
3.14e-05        	smoothSolver	3.73961810e-05	1.10998250e-14	1	2.83445090e-03	4.04972160e-15	1	false	smoothSolver	8.42801330e-05	9.04676070e-14	1	true	DILUPBiCGStab	3.73151080e-04	5.29388810e-13	1	true	DILUPBiCGStab	1.23387220e-07	1.23387220e-07	0	true	GAMG	7.62716800e-05	7.07257270e-15	1	true
3.15e-05        	smoothSolver	3.72955630e-05	1.08920930e-14	1	2.82565090e-03	4.07522890e-15	1	false	smoothSolver	8.42034660e-05	9.31336150e-14	1	true	DILUPBiCGStab	3.71868330e-04	5.25637300e-13	1	true	DILUPBiCGStab	1.21963530e-07	1.21963530e-07	0	true	GAMG	7.61297430e-05	7.17615130e-15	1	true
3.16e-05        	smoothSolver	3.71915400e-05	1.09862720e-14	1	2.81652380e-03	4.16243140e-15	1	false	smoothSolver	8.42104340e-05	9.16499830e-14	1	true	DILUPBiCGStab	3.70594710e-04	5.21914290e-13	1	true	DILUPBiCGStab	1.20731070e-07	1.20731070e-07	0	true	GAMG	7.60047330e-05	7.86759520e-15	1	true
3.17e-05        	smoothSolver	3.70861610e-05	1.10577400e-14	1	2.80706590e-03	4.21252790e-15	1	false	smoothSolver	8.42857970e-05	8.95496130e-14	1	true	DILUPBiCGStab	3.69296980e-04	5.17405030e-13	1	true	DILUPBiCGStab	1.19542040e-07	1.19542040e-07	0	true	GAMG	7.58960500e-05	7.54064630e-15	1	true
3.18e-05        	smoothSolver	3.69746760e-05	1.07745580e-14	1	2.79727630e-03	4.17928460e-15	1	false	smoothSolver	8.44000570e-05	9.08287520e-14	1	true	DILUPBiCGStab	3.67976290e-04	5.12417280e-13	1	true	DILUPBiCGStab	1.18485500e-07	1.18485500e-07	0	true	GAMG	7.58127600e-05	7.44907860e-15	1	true
3.19e-05        	smoothSolver	3.68570130e-05	1.13590320e-14	1	2.78714950e-03	4.15174070e-15	1	false	smoothSolver	8.45274890e-05	8.97562610e-14	1	true	DILUPBiCGStab	3.66691270e-04	5.07784060e-13	1	true	DILUPBiCGStab	1.17598540e-07	1.17598540e-07	0	true	GAMG	7.57593020e-05	8.17924030e-15	1	true
3.2e-05         	smoothSolver	3.67331590e-05	1.10898740e-14	1	2.77669100e-03	4.12105910e-15	1	false	smoothSolver	8.46402210e-05	8.92306110e-14	1	true	DILUPBiCGStab	3.65447830e-04	5.03055050e-13	1	true	DILUPBiCGStab	1.16769980e-07	1.16769980e-07	0	true	GAMG	7.57284030e-05	7.76159940e-15	1	true
3.21e-05        	smoothSolver	3.66031400e-05	1.09386950e-14	1	2.76590460e-03	4.09316910e-15	1	false	smoothSolver	8.47408050e-05	8.88767920e-14	1	true	DILUPBiCGStab	3.64237100e-04	4.98285580e-13	1	true	DILUPBiCGStab	1.16309970e-07	1.16309970e-07	0	true	GAMG	7.57293640e-05	7.28708640e-15	1	true
3.22e-05        	smoothSolver	3.64670000e-05	1.11162510e-14	1	2.75479460e-03	4.06783810e-15	1	false	smoothSolver	8.48326930e-05	8.84027630e-14	1	true	DILUPBiCGStab	3.63059660e-04	4.93649520e-13	1	true	DILUPBiCGStab	1.16114210e-07	1.16114210e-07	0	true	GAMG	7.58249570e-05	7.11325790e-15	1	true
3.23e-05        	smoothSolver	3.63251570e-05	1.09340080e-14	1	2.74336350e-03	4.05113900e-15	1	false	smoothSolver	8.49119700e-05	8.77348520e-14	1	true	DILUPBiCGStab	3.61914370e-04	4.90373410e-13	1	true	DILUPBiCGStab	1.15924430e-07	1.15924430e-07	0	true	GAMG	7.60024440e-05	7.00275420e-15	1	true
3.24e-05        	smoothSolver	3.61778360e-05	1.08525930e-14	1	2.73161890e-03	3.91856690e-15	1	false	smoothSolver	8.49823610e-05	8.98771570e-14	1	true	DILUPBiCGStab	3.60785010e-04	4.85869390e-13	1	true	DILUPBiCGStab	1.15611070e-07	1.15611070e-07	0	true	GAMG	7.62409800e-05	7.51240450e-15	1	true
3.25e-05        	smoothSolver	3.60259860e-05	1.07475310e-14	1	2.71957240e-03	3.79548290e-15	1	false	smoothSolver	8.50443120e-05	8.70613390e-14	1	true	DILUPBiCGStab	3.59655610e-04	4.81200590e-13	1	true	DILUPBiCGStab	1.15308150e-07	1.15308150e-07	0	true	GAMG	7.65194790e-05	6.44073720e-15	1	true
3.26e-05        	smoothSolver	3.58695720e-05	1.09423970e-14	1	2.70723580e-03	3.71026860e-15	1	false	smoothSolver	8.50965790e-05	8.99734100e-14	1	true	DILUPBiCGStab	3.58499510e-04	4.75102030e-13	1	true	DILUPBiCGStab	1.15088330e-07	1.15088330e-07	0	true	GAMG	7.68434090e-05	6.31272630e-15	1	true
3.27e-05        	smoothSolver	3.57088550e-05	1.09536200e-14	1	2.69461940e-03	3.66085100e-15	1	false	smoothSolver	8.51568140e-05	8.70584310e-14	1	true	DILUPBiCGStab	3.57327330e-04	4.70450270e-13	1	true	DILUPBiCGStab	1.14910920e-07	1.14910920e-07	0	true	GAMG	7.72096990e-05	6.06551030e-15	1	true
3.28e-05        	smoothSolver	3.55442240e-05	1.07582840e-14	1	2.68174220e-03	3.62324130e-15	1	false	smoothSolver	8.52247480e-05	8.79590170e-14	1	true	DILUPBiCGStab	3.56144200e-04	4.65690930e-13	1	true	DILUPBiCGStab	1.14766180e-07	1.14766180e-07	0	true	GAMG	7.75869110e-05	7.66571310e-15	1	true
3.29e-05        	smoothSolver	3.53758740e-05	1.13535700e-14	1	2.66861440e-03	3.60386430e-15	1	false	smoothSolver	8.52900590e-05	8.93360380e-14	1	true	DILUPBiCGStab	3.54954580e-04	4.61383410e-13	1	true	DILUPBiCGStab	1.14644970e-07	1.14644970e-07	0	true	GAMG	7.79482410e-05	6.80220390e-15	1	true
3.3e-05         	smoothSolver	3.52152210e-05	1.08848550e-14	1	2.65524900e-03	3.58651880e-15	1	false	smoothSolver	8.53568350e-05	8.70608550e-14	1	true	DILUPBiCGStab	3.53732920e-04	4.56828780e-13	1	true	DILUPBiCGStab	1.14541960e-07	1.14541960e-07	0	true	GAMG	7.82965030e-05	6.61426860e-15	1	true
3.31e-05        	smoothSolver	3.50671500e-05	1.06085580e-14	1	2.64166100e-03	3.57512800e-15	1	false	smoothSolver	8.54296600e-05	8.77557870e-14	1	true	DILUPBiCGStab	3.52482160e-04	4.52035870e-13	1	true	DILUPBiCGStab	1.14454620e-07	1.14454620e-07	0	true	GAMG	7.86320680e-05	6.89039990e-15	1	true
3.32e-05        	smoothSolver	3.49337510e-05	1.06025640e-14	1	2.62786730e-03	3.57497530e-15	1	false	smoothSolver	8.55033600e-05	8.77078920e-14	1	true	DILUPBiCGStab	3.51205390e-04	4.47465960e-13	1	true	DILUPBiCGStab	1.14379540e-07	1.14379540e-07	0	true	GAMG	7.89503160e-05	5.76321210e-15	1	true
3.33e-05        	smoothSolver	3.48077530e-05	1.06808930e-14	1	2.61388540e-03	3.58849060e-15	1	false	smoothSolver	8.55771190e-05	8.59038710e-14	1	true	DILUPBiCGStab	3.49925380e-04	4.42823540e-13	1	true	DILUPBiCGStab	1.14310380e-07	1.14310380e-07	0	true	GAMG	7.92514060e-05	6.67393670e-15	1	true
3.34e-05        	smoothSolver	3.46838260e-05	1.08225370e-14	1	2.59972770e-03	3.60978040e-15	1	false	smoothSolver	8.56419980e-05	8.84292940e-14	1	true	DILUPBiCGStab	3.48643960e-04	4.38091490e-13	1	true	DILUPBiCGStab	1.14248140e-07	1.14248140e-07	0	true	GAMG	7.95410100e-05	6.93467150e-15	1	true
3.35e-05        	smoothSolver	3.45662590e-05	1.08335590e-14	1	2.58539840e-03	3.65009850e-15	1	false	smoothSolver	8.57034100e-05	8.47735770e-14	1	true	DILUPBiCGStab	3.47357680e-04	4.32970900e-13	1	true	DILUPBiCGStab	1.14191180e-07	1.14191180e-07	0	true	GAMG	7.98317520e-05	6.87855530e-15	1	true
3.36e-05        	smoothSolver	3.44467500e-05	1.06190070e-14	1	2.57110980e-03	3.71749930e-15	1	false	smoothSolver	8.57563090e-05	8.38049360e-14	1	true	DILUPBiCGStab	3.46079450e-04	4.28268700e-13	1	true	DILUPBiCGStab	1.14141200e-07	1.14141200e-07	0	true	GAMG	8.01233540e-05	6.68341130e-15	1	true
3.37e-05        	smoothSolver	3.43248740e-05	1.10033180e-14	1	2.55689020e-03	3.81241860e-15	1	false	smoothSolver	8.58035580e-05	8.63670340e-14	1	true	DILUPBiCGStab	3.44800640e-04	4.23464700e-13	1	true	DILUPBiCGStab	1.14096170e-07	1.14096170e-07	0	true	GAMG	8.04180390e-05	5.98575250e-15	1	true
3.38e-05        	smoothSolver	3.42011780e-05	1.07024440e-14	1	2.54286870e-03	3.96269960e-15	1	false	smoothSolver	8.58410700e-05	8.64564360e-14	1	true	DILUPBiCGStab	3.43522690e-04	4.18746010e-13	1	true	DILUPBiCGStab	1.14063650e-07	1.14063650e-07	0	true	GAMG	8.07158870e-05	6.49895100e-15	1	true
3.39e-05        	smoothSolver	3.40866530e-05	1.05016640e-14	1	2.52931390e-03	4.20050700e-15	1	false	smoothSolver	8.58724070e-05	8.62824140e-14	1	true	DILUPBiCGStab	3.42254940e-04	4.14070680e-13	1	true	DILUPBiCGStab	1.14049390e-07	1.14049390e-07	0	true	GAMG	8.10158950e-05	7.13291060e-15	1	true
3.4e-05         	smoothSolver	3.39746110e-05	1.05803990e-14	1	2.51638160e-03	4.58462960e-15	1	false	smoothSolver	8.59098610e-05	8.78649030e-14	1	true	DILUPBiCGStab	3.40996610e-04	4.09241720e-13	1	true	DILUPBiCGStab	1.14054930e-07	1.14054930e-07	0	true	GAMG	8.13177300e-05	6.58886470e-15	1	true
3.41e-05        	smoothSolver	3.38621550e-05	1.06245680e-14	1	2.50391760e-03	5.15943620e-15	1	false	smoothSolver	8.59452990e-05	8.69051410e-14	1	true	DILUPBiCGStab	3.39750230e-04	4.04453170e-13	1	true	DILUPBiCGStab	1.14083580e-07	1.14083580e-07	0	true	GAMG	8.16207530e-05	6.44774770e-15	1	true
3.42e-05        	smoothSolver	3.37479950e-05	1.06453080e-14	1	2.49186790e-03	5.80251180e-15	1	false	smoothSolver	8.59770990e-05	8.46434440e-14	1	true	DILUPBiCGStab	3.38516080e-04	3.99643650e-13	1	true	DILUPBiCGStab	1.14131440e-07	1.14131440e-07	0	true	GAMG	8.19242350e-05	7.01680610e-15	1	true
3.43e-05        	smoothSolver	3.36320750e-05	1.05251210e-14	1	2.48022720e-03	6.16661090e-15	1	false	smoothSolver	8.60050850e-05	8.63399730e-14	1	true	DILUPBiCGStab	3.37304500e-04	3.94710390e-13	1	true	DILUPBiCGStab	1.14198340e-07	1.14198340e-07	0	true	GAMG	8.22275190e-05	6.79934510e-15	1	true
3.44e-05        	smoothSolver	3.35152360e-05	1.07898800e-14	1	2.46919850e-03	6.18462260e-15	1	false	smoothSolver	8.60305900e-05	8.74036450e-14	1	true	DILUPBiCGStab	3.36117200e-04	3.89630180e-13	1	true	DILUPBiCGStab	1.14298890e-07	1.14298890e-07	0	true	GAMG	8.25299210e-05	6.92043720e-15	1	true
